id,cryptocurrency_id,date,price_usd,market_cap,volume,change,id_crypto,name
283,1,2025-04-28T12:21:30,94716.0,1881500000000.0,19706400000.0,0.59374,1,bitcoin
284,2,2025-04-28T12:21:31,1804.97,218131000000.0,10616000000.0,-0.315519,2,ethereum
285,3,2025-04-28T12:21:31,1.0,147294000000.0,37877300000.0,0.0104737,3,tether
286,4,2025-04-28T12:21:32,604.96,88257600000.0,563808000.0,0.723744,4,binancecoin
287,5,2025-04-28T12:21:32,0.9999,62121300000.0,4348270000.0,-0.00406185,5,usd-coin
288,1,2025-04-29T12:11:29,94956.0,1886080000000.0,29538000000.0,0.18792,1,bitcoin
289,2,2025-04-29T12:11:29,1833.1,221310000000.0,15853400000.0,1.41798,2,ethereum
290,3,2025-04-29T12:11:29,1.0,148008000000.0,31180700000.0,-0.00541786,3,tether
291,4,2025-04-29T12:11:29,606.64,88501500000.0,685992000.0,0.0961935,4,binancecoin
292,5,2025-04-29T12:11:30,0.9999,61988200000.0,5835080000.0,-0.000510155,5,usd-coin
293,1,2025-04-30T12:23:12,94913.0,1884770000000.0,22909400000.0,-0.0164191,1,bitcoin
294,2,2025-04-30T12:23:12,1806.17,218073000000.0,11920400000.0,-1.6095,2,ethereum
295,3,2025-04-30T12:23:13,1.0,148442000000.0,31969800000.0,-0.0125893,3,tether
296,4,2025-04-30T12:23:13,601.08,87693400000.0,761997000.0,-0.825739,4,binancecoin
297,5,2025-04-30T12:23:14,0.999899,61951200000.0,6658990000.0,-4.00061e-05,5,usd-coin
298,1,2025-05-05T12:03:47,94572.0,1878580000000.0,19517200000.0,-0.965138,1,bitcoin
299,2,2025-05-05T12:03:47,1824.3,220236000000.0,8433780000.0,-0.148561,2,ethereum
300,3,2025-05-05T12:03:48,1.0,149360000000.0,20049200000.0,-0.00378254,3,tether
301,4,2025-05-05T12:03:48,593.53,86589400000.0,591551000.0,-0.0243829,4,binancecoin
302,5,2025-05-05T12:03:49,0.999997,61478800000.0,4121540000.0,0.00299709,5,usd-coin
303,1,2025-05-06T12:17:33,94145.0,1869800000000.0,19887300000.0,-0.302051,1,bitcoin
304,2,2025-05-06T12:17:33,1794.59,216672000000.0,9143680000.0,-1.32678,2,ethereum
305,3,2025-05-06T12:17:34,0.999803,149330000000.0,36044300000.0,-0.0244871,3,tether
306,4,2025-05-06T12:17:34,596.58,87018700000.0,769470000.0,0.614967,4,binancecoin
307,5,2025-05-06T12:17:34,0.999999,61752900000.0,6417090000.0,0.00367153,5,usd-coin
308,1,2025-05-07T12:19:33,96924.0,1925060000000.0,29535100000.0,2.85982,1,bitcoin
309,2,2025-05-07T12:19:34,1842.87,222500000000.0,14331200000.0,2.64246,2,ethereum
310,3,2025-05-07T12:19:34,0.999956,149424000000.0,23974700000.0,0.013468,3,tether
311,4,2025-05-07T12:19:35,605.39,88319100000.0,790442000.0,1.40887,4,binancecoin
312,5,2025-05-07T12:19:35,0.999999,60981400000.0,7331490000.0,-4.85409e-06,5,usd-coin
313,1,2025-05-08T12:01:07,99763.0,1981370000000.0,73510200000.0,2.89629,1,bitcoin
314,2,2025-05-08T12:01:07,1939.62,234090000000.0,56195700000.0,5.19226,2,ethereum
315,3,2025-05-08T12:01:08,1.0,149521000000.0,34538600000.0,0.0137807,3,tether
316,4,2025-05-08T12:01:08,616.73,89923400000.0,906856000.0,1.78415,4,binancecoin
317,5,2025-05-08T12:01:09,1.0,60901600000.0,7005270000.0,0.000266659,5,usd-coin
318,1,2025-05-09T12:01:34,102847.0,2042730000000.0,54322700000.0,3.09128,1,bitcoin
319,2,2025-05-09T12:01:34,2335.59,281428000000.0,53106700000.0,20.4087,2,ethereum
320,3,2025-05-09T12:01:35,0.999989,149732000000.0,54026500000.0,-0.01207,3,tether
321,4,2025-05-09T12:01:35,631.13,92073200000.0,1397540000.0,2.33507,4,binancecoin
322,5,2025-05-09T12:01:36,0.999998,60651500000.0,18627700000.0,-0.000137902,5,usd-coin
323,1,2025-05-12T12:00:43,104440.0,2074480000000.0,30688700000.0,0.100973,1,bitcoin
324,2,2025-05-12T12:00:44,2551.86,308075000000.0,24139600000.0,1.45726,2,ethereum
325,3,2025-05-12T12:00:44,1.0,149980000000.0,36143900000.0,-0.0113759,3,tether
326,4,2025-05-12T12:00:45,668.53,97535600000.0,802682000.0,1.57613,4,binancecoin
327,5,2025-05-12T12:00:45,0.999898,60711800000.0,7872480000.0,-0.00579446,5,usd-coin
328,1,2025-05-13T12:41:57,103448.0,2054890000000.0,38768500000.0,-0.943496,1,bitcoin
329,2,2025-05-13T12:41:57,2478.28,299415000000.0,27743000000.0,-3.11463,2,ethereum
330,3,2025-05-13T12:41:58,1.0,150064000000.0,90971000000.0,0.00398179,3,tether
331,4,2025-05-13T12:41:58,650.4,94969000000.0,1817160000.0,-3.59853,4,binancecoin
332,5,2025-05-13T12:41:59,0.999974,60783700000.0,14727400000.0,0.00188797,5,usd-coin
333,1,2025-05-14T12:20:45,103580.0,2057630000000.0,32940900000.0,0.221245,1,bitcoin
334,2,2025-05-14T12:20:45,2607.37,314889000000.0,37612000000.0,5.13198,2,ethereum
335,3,2025-05-14T12:20:46,0.99997,150335000000.0,88287800000.0,-0.00606282,3,tether
336,4,2025-05-14T12:20:46,655.57,95620700000.0,1426860000.0,0.614642,4,binancecoin
337,5,2025-05-14T12:20:47,0.999996,60655800000.0,7978590000.0,-0.000285273,5,usd-coin
338,1,2025-05-16T12:11:10,103733.0,2061040000000.0,31188400000.0,1.91423,1,bitcoin
339,2,2025-05-16T12:11:11,2609.87,315073000000.0,25090800000.0,2.82248,2,ethereum
340,3,2025-05-16T12:11:11,1.0,151083000000.0,70705200000.0,0.00771048,3,tether
341,4,2025-05-16T12:11:11,655.12,95573400000.0,1023410000.0,0.900424,4,binancecoin
342,5,2025-05-16T12:11:12,0.999852,60596600000.0,11017300000.0,-0.00707745,5,usd-coin
343,1,2025-05-19T12:30:34,102982.0,2045770000000.0,46716700000.0,-0.85186,1,bitcoin
344,2,2025-05-19T12:30:34,2403.73,290060000000.0,32449100000.0,-4.13496,2,ethereum
345,3,2025-05-19T12:30:35,1.0,151383000000.0,87950400000.0,-9.53222e-05,3,tether
346,4,2025-05-19T12:30:35,639.97,93363800000.0,1032470000.0,-0.886506,4,binancecoin
347,5,2025-05-19T12:30:36,0.999861,60631600000.0,12266100000.0,0.00609113,5,usd-coin
348,1,2025-05-20T12:11:07,105332.0,2092630000000.0,36357100000.0,2.25237,1,bitcoin
349,2,2025-05-20T12:11:07,2529.54,305343000000.0,25337200000.0,5.21478,2,ethereum
350,3,2025-05-20T12:11:08,1.0,151611000000.0,68008000000.0,0.000454806,3,tether
351,4,2025-05-20T12:11:08,647.79,94514800000.0,744276000.0,1.29343,4,binancecoin
352,5,2025-05-20T12:11:09,0.999774,60612000000.0,10939200000.0,-0.00767557,5,usd-coin
353,1,2025-05-21T12:10:39,106221.0,2110550000000.0,36809500000.0,0.867882,1,bitcoin
354,2,2025-05-21T12:10:39,2524.16,304712000000.0,23052300000.0,-0.141615,2,ethereum
355,3,2025-05-21T12:10:40,1.0,151626000000.0,60758900000.0,0.00906227,3,tether
356,4,2025-05-21T12:10:40,651.02,94976000000.0,1024250000.0,0.499893,4,binancecoin
357,5,2025-05-21T12:10:41,0.999789,60508100000.0,11731100000.0,0.0017595,5,usd-coin
358,1,2025-05-22T11:58:59,110676.0,2198470000000.0,75257500000.0,4.18563,1,bitcoin
359,2,2025-05-22T11:59:00,2667.27,322107000000.0,33927900000.0,5.68608,2,ethereum
360,3,2025-05-22T11:59:00,1.0,152405000000.0,116236000000.0,-0.0237281,3,tether
361,4,2025-05-22T11:59:01,685.27,99962000000.0,1667840000.0,5.2091,4,binancecoin
362,5,2025-05-22T11:59:01,0.999753,61052400000.0,17362700000.0,-0.00420276,5,usd-coin
363,6,2025-05-22T11:59:01,2.44,142999000000.0,4350970000.0,4.0405,6,ripple
364,1,2025-05-23T12:01:26,111253.0,2210140000000.0,36408600000.0,0.511929,1,bitcoin
365,2,2025-05-23T12:01:26,2683.44,323936000000.0,25084800000.0,0.590173,2,ethereum
366,3,2025-05-23T12:01:26,0.999835,152466000000.0,77410900000.0,-0.0192726,3,tether
367,4,2025-05-23T12:01:27,685.64,100021000000.0,893991000.0,0.0488795,4,binancecoin
368,5,2025-05-23T12:01:27,0.999795,61175700000.0,9442350000.0,0.00470288,5,usd-coin
369,1,2025-05-26T12:00:52,109797.0,2182380000000.0,30358700000.0,2.54199,1,bitcoin
370,2,2025-05-26T12:00:52,2566.14,309837000000.0,13430800000.0,2.96983,2,ethereum
371,3,2025-05-26T12:00:52,1.0,152789000000.0,39934600000.0,0.0204818,3,tether
372,4,2025-05-26T12:00:52,673.54,98261700000.0,722694000.0,2.18761,4,binancecoin
373,5,2025-05-26T12:00:53,0.999717,61671800000.0,7580590000.0,-0.00718008,5,usd-coin
374,1,2025-05-27T12:29:08,109815.0,2181880000000.0,31150000000.0,-0.0268389,1,bitcoin
375,2,2025-05-27T12:29:08,2634.46,318067000000.0,18136600000.0,2.61888,2,ethereum
376,3,2025-05-27T12:29:09,1.0,152796000000.0,50826500000.0,-0.00887248,3,tether
377,4,2025-05-27T12:29:09,682.02,99498300000.0,804081000.0,1.08256,4,binancecoin
378,5,2025-05-27T12:29:11,0.99979,61507800000.0,5232860000.0,-2.67732e-05,5,usd-coin
379,1,2025-05-28T12:08:11,108690.0,2161860000000.0,33021300000.0,-0.990275,1,bitcoin
380,2,2025-05-28T12:08:11,2628.83,317679000000.0,21686600000.0,-0.247171,2,ethereum
381,3,2025-05-28T12:08:11,1.0,152969000000.0,57865400000.0,0.0102227,3,tether
382,4,2025-05-28T12:08:12,682.91,99638800000.0,1011950000.0,0.0494489,4,binancecoin
383,5,2025-05-28T12:08:12,0.999796,61337300000.0,9074270000.0,3.78906e-05,5,usd-coin
384,1,2025-05-29T12:01:24,108510.0,2156070000000.0,32928800000.0,-0.167303,1,bitcoin
385,2,2025-05-29T12:01:24,2731.58,329540000000.0,27350700000.0,3.87999,2,ethereum
386,3,2025-05-29T12:01:24,1.0,152945000000.0,64953400000.0,-0.0142155,3,tether
387,4,2025-05-29T12:01:25,688.79,100496000000.0,909053000.0,0.866286,4,binancecoin
388,5,2025-05-29T12:01:25,0.999798,61203200000.0,9859030000.0,0.00384319,5,usd-coin
389,1,2025-05-30T12:11:38,105436.0,2095430000000.0,43308200000.0,-2.82315,1,bitcoin
390,2,2025-05-30T12:11:38,2612.09,315359000000.0,23229500000.0,-4.35436,2,ethereum
391,3,2025-05-30T12:11:38,1.0,153124000000.0,67206400000.0,0.000550967,3,tether
392,4,2025-05-30T12:11:38,669.85,97709400000.0,1054580000.0,-2.52095,4,binancecoin
393,5,2025-05-30T12:11:39,0.999837,61069800000.0,11999500000.0,0.00301593,5,usd-coin
394,1,2025-06-02T12:31:06,104456.0,2075940000000.0,20839200000.0,0.413587,1,bitcoin
395,2,2025-06-02T12:31:06,2485.09,299987000000.0,12048700000.0,-0.395266,2,ethereum
396,3,2025-06-02T12:31:06,1.0,153201000000.0,35709000000.0,-0.00069444,3,tether
397,4,2025-06-02T12:31:07,652.7,95292300000.0,555663000.0,0.260342,4,binancecoin
398,5,2025-06-02T12:31:07,0.999763,60915800000.0,5881880000.0,-0.00361479,5,usd-coin
399,1,2025-06-03T12:30:55,105305.0,2092620000000.0,25977100000.0,0.815493,1,bitcoin
400,2,2025-06-03T12:30:55,2616.77,315878000000.0,16315800000.0,5.30435,2,ethereum
401,3,2025-06-03T12:30:56,1.0,153372000000.0,23901700000.0,0.00525771,3,tether
402,4,2025-06-03T12:30:56,667.51,97389500000.0,773996000.0,2.27075,4,binancecoin
403,5,2025-06-03T12:30:57,0.999759,61090200000.0,8797590000.0,-0.00162907,5,usd-coin
404,1,2025-06-04T12:21:01,105910.0,2104790000000.0,25378200000.0,0.5842,1,bitcoin
405,2,2025-06-04T12:21:01,2645.68,319380000000.0,14538200000.0,1.10977,2,ethereum
406,3,2025-06-04T12:21:02,1.0,153381000000.0,43567800000.0,0.00630716,3,tether
407,4,2025-06-04T12:21:02,670.66,97843900000.0,627470000.0,0.453893,4,binancecoin
408,5,2025-06-04T12:21:02,0.999775,61444000000.0,7885440000.0,0.000616841,5,usd-coin
409,1,2025-06-05T12:01:43,104890.0,2084640000000.0,24250500000.0,-0.866005,1,bitcoin
410,2,2025-06-05T12:01:43,2608.81,314934000000.0,17105900000.0,-1.27904,2,ethereum
411,3,2025-06-05T12:01:43,1.0,153878000000.0,32761300000.0,-0.0150941,3,tether
412,4,2025-06-05T12:01:44,670.04,97760500000.0,600279000.0,-0.0109824,4,binancecoin
413,5,2025-06-05T12:01:44,0.999787,61493100000.0,5187490000.0,-0.000547975,5,usd-coin
414,1,2025-06-06T12:01:12,103676.0,2060390000000.0,44530100000.0,-1.15814,1,bitcoin
415,2,2025-06-06T12:01:13,2472.03,298444000000.0,29491800000.0,-5.24007,2,ethereum
416,3,2025-06-06T12:01:13,1.0,153881000000.0,75269200000.0,0.0032106,3,tether
417,4,2025-06-06T12:01:13,642.26,93721300000.0,1211830000.0,-4.13126,4,binancecoin
418,5,2025-06-06T12:01:14,0.999798,60991500000.0,6991250000.0,0.000459631,5,usd-coin
419,1,2025-06-09T12:10:49,106717.0,2121120000000.0,18958100000.0,1.46476,1,bitcoin
420,2,2025-06-09T12:10:50,2513.47,303336000000.0,11317900000.0,0.57078,2,ethereum
421,3,2025-06-09T12:10:50,1.0,154815000000.0,35075200000.0,0.0019378,3,tether
422,4,2025-06-09T12:10:50,653.18,95168600000.0,468147000.0,0.807388,4,binancecoin
423,5,2025-06-09T12:10:51,0.999802,60923500000.0,3119140000.0,0.000607467,5,usd-coin
424,1,2025-06-10T12:50:35,109328.0,2173180000000.0,38543400000.0,1.9864,1,bitcoin
425,2,2025-06-10T12:50:36,2687.67,324305000000.0,26564900000.0,6.05996,2,ethereum
426,3,2025-06-10T12:50:36,1.0,155224000000.0,43205700000.0,-0.0114535,3,tether
427,4,2025-06-10T12:50:36,659.86,96279500000.0,537821000.0,0.761149,4,binancecoin
428,5,2025-06-10T12:50:36,0.999802,60960800000.0,10320800000.0,0.00387654,5,usd-coin
429,1,2025-06-11T12:00:26,109249.0,2171660000000.0,32505000000.0,-0.225921,1,bitcoin
430,2,2025-06-11T12:00:26,2760.0,333257000000.0,34510100000.0,2.54655,2,ethereum
431,3,2025-06-11T12:00:26,0.999996,155180000000.0,33899100000.0,-0.0218588,3,tether
432,4,2025-06-11T12:00:27,670.87,97872600000.0,944233000.0,1.43029,4,binancecoin
433,5,2025-06-11T12:00:27,0.9998,60939400000.0,8204530000.0,0.00476077,5,usd-coin
434,1,2025-06-12T12:00:26,107519.0,2138210000000.0,34104500000.0,-1.58443,1,bitcoin
435,2,2025-06-12T12:00:27,2753.5,332584000000.0,30307400000.0,-0.230268,2,ethereum
436,3,2025-06-12T12:00:27,1.0,155193000000.0,35736300000.0,0.00346623,3,tether
437,4,2025-06-12T12:00:28,668.5,97537400000.0,887148000.0,-0.350699,4,binancecoin
438,5,2025-06-12T12:00:28,0.9998,61205500000.0,5006710000.0,0.000604208,5,usd-coin
439,1,2025-06-13T12:08:14,104732.0,2083330000000.0,52181200000.0,-2.5257,1,bitcoin
440,2,2025-06-13T12:08:14,2515.31,303869000000.0,41114600000.0,-8.54817,2,ethereum
441,3,2025-06-13T12:08:15,1.0,155247000000.0,62204600000.0,0.0310753,3,tether
442,4,2025-06-13T12:08:15,653.8,95498200000.0,1207470000.0,-2.12733,4,binancecoin
443,5,2025-06-13T12:08:16,0.999785,61047300000.0,8027990000.0,0.00127469,5,usd-coin
444,1,2025-06-16T12:05:41,106957.0,2125680000000.0,22549600000.0,1.88391,1,bitcoin
445,2,2025-06-16T12:05:41,2622.66,316458000000.0,16944000000.0,4.34796,2,ethereum
446,3,2025-06-16T12:05:41,0.999982,155483000000.0,21650200000.0,-0.0231897,3,tether
447,4,2025-06-16T12:05:42,655.65,95644300000.0,560265000.0,1.40738,4,binancecoin
448,5,2025-06-16T12:05:42,0.999791,61562100000.0,7947700000.0,0.00894254,5,usd-coin
449,1,2025-06-18T12:01:51,104716.0,2081720000000.0,30323800000.0,-1.40665,1,bitcoin
450,2,2025-06-18T12:01:52,2525.92,304870000000.0,20213200000.0,-1.60228,2,ethereum
451,3,2025-06-18T12:01:52,1.0,155574000000.0,47484100000.0,-0.00631824,3,tether
452,4,2025-06-18T12:01:53,648.52,94630600000.0,573749000.0,-1.3863,4,binancecoin
453,5,2025-06-18T12:01:53,0.999799,61492000000.0,5207970000.0,0.0039396,5,usd-coin
454,1,2025-06-19T12:10:52,104982.0,2087190000000.0,29302500000.0,0.354486,1,bitcoin
455,2,2025-06-19T12:10:52,2537.53,306391000000.0,16908000000.0,0.587344,2,ethereum
456,3,2025-06-19T12:10:52,1.0,155589000000.0,39636800000.0,0.0147729,3,tether
457,4,2025-06-19T12:10:53,644.94,94092600000.0,771993000.0,-0.368339,4,binancecoin
458,5,2025-06-19T12:10:53,0.999816,61424300000.0,8974350000.0,0.00509602,5,usd-coin
459,1,2025-06-20T12:01:46,105978.0,2106680000000.0,21388300000.0,0.921048,1,bitcoin
460,2,2025-06-20T12:01:47,2554.03,308209000000.0,10195800000.0,0.575543,2,ethereum
461,3,2025-06-20T12:01:47,1.0,155879000000.0,20164100000.0,-0.0126252,3,tether
462,4,2025-06-20T12:01:48,647.78,94528900000.0,564758000.0,0.387885,4,binancecoin
463,5,2025-06-20T12:01:48,0.999845,61231400000.0,6899830000.0,0.00509887,5,usd-coin
464,1,2025-06-23T10:17:42,101487.0,2017930000000.0,49409400000.0,-0.822773,1,bitcoin
465,2,2025-06-23T10:17:44,2249.08,271532000000.0,24232200000.0,-0.0767566,2,ethereum
466,3,2025-06-23T10:17:46,1.0,155995000000.0,87799100000.0,-0.000707932,3,tether
467,4,2025-06-23T10:17:47,620.8,90572500000.0,1098510000.0,-1.26646,4,binancecoin
468,5,2025-06-23T10:17:49,0.999784,61247800000.0,13110400000.0,-0.0024904,5,usd-coin
474,1,2025-06-24T10:27:00,105290.0,2093250000000.0,52636700000.0,3.78981,1,bitcoin
475,2,2025-06-24T10:27:03,2418.79,291978000000.0,27820400000.0,7.68843,2,ethereum
476,3,2025-06-24T10:27:05,1.001,156432000000.0,42167800000.0,0.0435452,3,tether
477,4,2025-06-24T10:27:08,638.26,93115900000.0,1057610000.0,2.8515,4,binancecoin
478,5,2025-06-24T10:27:10,0.999903,61668000000.0,9293550000.0,0.0199682,5,usd-coin
479,1,2025-06-25T10:27:18,106927.0,2125330000000.0,26907400000.0,1.5545,1,bitcoin
480,2,2025-06-25T10:27:21,2424.53,292612000000.0,16583900000.0,0.235801,2,ethereum
481,3,2025-06-25T10:27:23,1.0,156766000000.0,22784500000.0,-0.00836664,3,tether
482,4,2025-06-25T10:27:26,645.27,93993600000.0,794047000.0,1.11497,4,binancecoin
483,5,2025-06-25T10:27:28,0.99997,61746300000.0,10335500000.0,0.0128376,5,usd-coin
484,1,2025-06-26T10:26:46,107364.0,2135260000000.0,32679100000.0,0.307511,1,bitcoin
485,2,2025-06-26T10:26:47,2462.17,297333000000.0,18131500000.0,1.54327,2,ethereum
486,3,2025-06-26T10:26:49,1.0,156744000000.0,40873700000.0,-0.0124047,3,tether
487,4,2025-06-26T10:26:50,646.65,94342900000.0,668041000.0,0.345296,4,binancecoin
488,5,2025-06-26T10:26:52,0.999886,61782200000.0,8756430000.0,-0.00472354,5,usd-coin
489,1,2025-06-27T10:26:40,107078.0,2129260000000.0,23900100000.0,-0.279073,1,bitcoin
490,2,2025-06-27T10:26:42,2451.88,296072000000.0,13384400000.0,-0.360701,2,ethereum
491,3,2025-06-27T10:26:43,1.0,157524000000.0,31706900000.0,-0.00660813,3,tether
492,4,2025-06-27T10:26:45,644.56,94042100000.0,458261000.0,-0.321796,4,binancecoin
493,5,2025-06-27T10:26:46,0.999804,61683400000.0,4196450000.0,-0.00728919,5,usd-coin
494,1,2025-06-28T10:24:00,107334.0,2134260000000.0,18675800000.0,0.238907,1,bitcoin
495,2,2025-06-28T10:24:02,2428.18,293079000000.0,9519980000.0,-0.947374,2,ethereum
496,3,2025-06-28T10:24:05,1.0,157518000000.0,18133700000.0,-0.00421238,3,tether
497,4,2025-06-28T10:24:07,646.82,94355800000.0,435927000.0,0.352849,4,binancecoin
498,5,2025-06-28T10:24:09,0.99979,61708600000.0,5798150000.0,-0.00147906,5,usd-coin
499,1,2025-06-29T10:26:36,108219.0,2151140000000.0,9484870000.0,0.808803,1,bitcoin
500,2,2025-06-29T10:26:38,2455.69,296394000000.0,5707760000.0,1.11892,2,ethereum
501,3,2025-06-29T10:26:40,1.0,157615000000.0,20600200000.0,0.000109647,3,tether
502,4,2025-06-29T10:26:41,650.15,94849200000.0,368817000.0,0.523401,4,binancecoin
503,5,2025-06-29T10:26:43,0.999901,61704400000.0,1827770000.0,0.018967,5,usd-coin
504,1,2025-06-30T10:27:09,107508.0,2137210000000.0,18442100000.0,-0.64748,1,bitcoin
505,2,2025-06-30T10:27:11,2451.78,295763000000.0,13049400000.0,-0.195914,2,ethereum
506,3,2025-06-30T10:27:12,1.0,157714000000.0,31642400000.0,-0.0083134,3,tether
507,4,2025-06-30T10:27:14,652.18,95145400000.0,561246000.0,0.310681,4,binancecoin
508,5,2025-06-30T10:27:15,0.9999,61631700000.0,3273900000.0,-9.27865e-05,5,usd-coin
509,1,2025-07-01T10:27:37,106553.0,2118770000000.0,20132100000.0,-0.904444,1,bitcoin
510,2,2025-07-01T10:27:40,2459.22,296796000000.0,14818700000.0,0.257001,2,ethereum
511,3,2025-07-01T10:27:42,1.0,157738000000.0,23269200000.0,-0.000227372,3,tether
512,4,2025-07-01T10:27:44,652.82,95216400000.0,645748000.0,0.111217,4,binancecoin
513,5,2025-07-01T10:27:46,0.999886,61476400000.0,7723980000.0,-0.00146848,5,usd-coin
514,1,2025-07-02T10:27:26,107783.0,2142550000000.0,27946500000.0,1.15444,1,bitcoin
515,2,2025-07-02T10:27:28,2450.02,295638000000.0,10783300000.0,-0.374204,2,ethereum
516,3,2025-07-02T10:27:30,1.0,157859000000.0,22538400000.0,0.00617928,3,tether
517,4,2025-07-02T10:27:32,658.15,96011700000.0,625025000.0,0.836921,4,binancecoin
518,5,2025-07-02T10:27:34,0.999904,61655200000.0,7275220000.0,0.000605438,5,usd-coin
519,1,2025-07-03T10:26:57,109788.0,2184720000000.0,35233500000.0,1.85966,1,bitcoin
520,2,2025-07-03T10:26:59,2592.67,313265000000.0,25810600000.0,5.84997,2,ethereum
521,3,2025-07-03T10:27:02,1.0,158314000000.0,70199200000.0,0.00370188,3,tether
522,4,2025-07-03T10:27:05,662.66,96673300000.0,573549000.0,0.699147,4,binancecoin
523,5,2025-07-03T10:27:07,0.999812,61653900000.0,5673010000.0,-0.00409001,5,usd-coin
524,6,2025-07-03T10:27:10,2.28,134920000000.0,4120670000.0,4.43544,6,ripple
525,1,2025-07-04T10:26:20,108966.0,2167100000000.0,25976000000.0,-0.757739,1,bitcoin
526,2,2025-07-04T10:26:22,2550.14,307916000000.0,17656500000.0,-1.64382,2,ethereum
527,3,2025-07-04T10:26:25,1.0,158463000000.0,48443500000.0,-0.0026657,3,tether
528,4,2025-07-04T10:26:27,657.97,96003100000.0,691577000.0,-0.708115,4,binancecoin
529,5,2025-07-04T10:26:29,0.999862,62141200000.0,8195160000.0,-0.00117694,5,usd-coin
530,1,2025-07-05T10:23:49,108118.0,2150010000000.0,19565200000.0,-0.778455,1,bitcoin
531,2,2025-07-05T10:23:51,2520.57,304245000000.0,12263700000.0,-1.1681,2,ethereum
532,3,2025-07-05T10:23:53,1.0,158631000000.0,38799900000.0,-0.00253008,3,tether
533,4,2025-07-05T10:23:55,655.2,95585000000.0,536832000.0,-0.4225,4,binancecoin
534,5,2025-07-05T10:23:57,0.999901,62180900000.0,4440490000.0,0.00901163,5,usd-coin
535,1,2025-07-06T10:24:47,107935.0,2146680000000.0,9320030000.0,-0.185785,1,bitcoin
536,2,2025-07-06T10:24:49,2507.86,302824000000.0,5807810000.0,-0.48785,2,ethereum
537,3,2025-07-06T10:24:51,1.0,158626000000.0,20908200000.0,-0.00383486,3,tether
538,4,2025-07-06T10:24:52,654.22,95451800000.0,339321000.0,-0.14881,4,binancecoin
539,5,2025-07-06T10:24:54,0.999901,62252600000.0,1341150000.0,0.00227725,5,usd-coin
540,1,2025-07-07T10:27:48,108806.0,2165170000000.0,19823300000.0,0.780698,1,bitcoin
541,2,2025-07-07T10:27:50,2564.4,309808000000.0,13243300000.0,2.18225,2,ethereum
542,3,2025-07-07T10:27:51,0.999994,158581000000.0,39330100000.0,-0.0183546,3,tether
543,4,2025-07-07T10:27:53,662.54,96678800000.0,679629000.0,1.2618,4,binancecoin
544,5,2025-07-07T10:27:54,0.9999,62070000000.0,3562720000.0,7.39709e-06,5,usd-coin
545,1,2025-07-08T10:27:01,108582.0,2159160000000.0,25821600000.0,-0.215062,1,bitcoin
546,2,2025-07-08T10:27:03,2558.59,308634000000.0,16284700000.0,-0.225857,2,ethereum
547,3,2025-07-08T10:27:04,0.999952,158653000000.0,43451600000.0,-0.00366618,3,tether
548,4,2025-07-08T10:27:06,660.11,96285800000.0,712720000.0,-0.342424,4,binancecoin
549,5,2025-07-08T10:27:07,0.999806,61959200000.0,4081350000.0,-0.00569845,5,usd-coin
550,1,2025-07-09T10:27:49,108822.0,2164300000000.0,21557400000.0,0.240451,1,bitcoin
551,2,2025-07-09T10:27:51,2613.1,315377000000.0,16521800000.0,2.1284,2,ethereum
552,3,2025-07-09T10:27:53,0.999977,158664000000.0,42363700000.0,0.00132642,3,tether
553,4,2025-07-09T10:27:54,659.98,96333200000.0,596069000.0,-0.0129984,4,binancecoin
554,5,2025-07-09T10:27:56,0.999898,61888300000.0,5427890000.0,-7.48356e-07,5,usd-coin
555,1,2025-07-10T10:27:45,111038.0,2208580000000.0,40056800000.0,2.04034,1,bitcoin
556,2,2025-07-10T10:27:46,2775.89,335101000000.0,31276700000.0,6.21638,2,ethereum
557,3,2025-07-10T10:27:48,1.0,158817000000.0,79496900000.0,0.0195588,3,tether
558,4,2025-07-10T10:27:50,670.01,97743800000.0,1063980000.0,1.56034,4,binancecoin
559,5,2025-07-10T10:27:52,0.999881,62489300000.0,11463700000.0,-0.00179619,5,usd-coin
560,1,2025-07-11T10:26:56,118211.0,2350560000000.0,80982600000.0,6.46001,1,bitcoin
561,2,2025-07-11T10:26:57,3009.11,363056000000.0,48309200000.0,8.40145,2,ethereum
562,3,2025-07-11T10:26:59,1.0,159127000000.0,159265000000.0,0.00979819,3,tether
563,4,2025-07-11T10:27:00,689.31,100558000000.0,1879670000.0,2.89605,4,binancecoin
564,5,2025-07-11T10:27:02,0.999906,62841900000.0,8802500000.0,0.00340803,5,usd-coin
565,6,2025-07-11T10:27:03,2.63,155424000000.0,7597980000.0,8.17948,6,ripple
566,1,2025-07-12T10:24:45,118087.0,2347870000000.0,40093400000.0,-0.134482,1,bitcoin
567,2,2025-07-12T10:24:47,2974.45,358901000000.0,29245700000.0,-1.15654,2,ethereum
568,3,2025-07-12T10:24:49,1.0,159436000000.0,110354000000.0,-0.00191881,3,tether
569,4,2025-07-12T10:24:51,694.09,101263000000.0,1459540000.0,0.692999,4,binancecoin
570,5,2025-07-12T10:24:52,0.999903,63620800000.0,7363780000.0,-0.000452624,5,usd-coin
571,1,2025-07-13T10:26:34,117835.0,2343980000000.0,20483100000.0,-0.217165,1,bitcoin
572,2,2025-07-13T10:26:36,2956.44,356905000000.0,12404600000.0,-0.61859,2,ethereum
573,3,2025-07-13T10:26:38,1.0,159521000000.0,60764100000.0,-0.000751221,3,tether
