id,cryptocurrency_id,date,price_usd,cryptocurrency_name,market_cap,volume,change
262,9,2025-04-21 12:01:41,0.999954,usd-coin,60883211606.48388,6899612916.962703,-0.0029794664625546995
263,1,2025-04-22 12:01:26,88509.0,bitcoin,1757411273307.1199,36036532582.893074,1.1626178907869187
264,2,2025-04-22 12:01:26,1625.19,ethereum,196194923021.91318,15778368784.877825,-1.054102626389067
265,3,2025-04-22 12:01:26,0.999994,tether,144724312523.29257,51329117406.99362,-0.0026308262664001304
266,4,2025-04-22 12:01:26,605.2,binancecoin,88305126755.89899,614066760.7277606,0.14999290500767978
267,9,2025-04-22 12:01:26,0.999981,usd-coin,60885463845.47713,10523126036.275215,0.0026125280162406575
268,1,2025-04-23 12:06:04,93846.0,bitcoin,1864760717959.8171,58976578722.309296,6.007324605375301
269,2,2025-04-23 12:06:04,1788.25,ethereum,215920076888.71024,27470303849.074425,10.04116451441938
270,3,2025-04-23 12:06:05,1.0,tether,145309634664.94617,48298094617.97757,0.02293911123921526
271,4,2025-04-23 12:06:05,612.04,binancecoin,89308693535.58519,1090189063.2208827,1.06714540410769
272,9,2025-04-23 12:06:05,0.999968,usd-coin,61743431909.49504,16848524231.154596,-0.0014490538473625144
273,1,2025-04-24 12:03:28,92441.0,bitcoin,1835234891168.6106,37591814493.65467,-1.4962280672077328
274,2,2025-04-24 12:03:28,1743.03,ethereum,210410839225.56665,18439603514.090168,-2.498984466218821
275,3,2025-04-24 12:03:29,1.0,tether,145662663031.82935,42466596349.49965,-0.011777985802625459
276,4,2025-04-24 12:03:29,597.0,binancecoin,87082505935.8348,970777396.0649714,-2.4784565673152996
277,9,2025-04-24 12:03:30,0.999969,usd-coin,61754423195.53543,13827751319.79718,-0.0004989718019639749
278,1,2025-04-25 12:27:05,93754.0,bitcoin,1861919229744.452,30045903907.504513,1.2849363592438776
279,2,2025-04-25 12:27:05,1784.39,ethereum,215467801269.87708,13169399273.645649,2.2092836917274843
280,3,2025-04-25 12:27:06,1.0,tether,146047929538.47803,33981332136.57257,0.013666842594856952
281,4,2025-04-25 12:27:06,607.4,binancecoin,88645097399.4666,824243665.4289268,1.7789937763155017
282,9,2025-04-25 12:27:07,0.999952,usd-coin,62188428622.78281,11697497403.328213,-0.004524215027593239
283,1,2025-04-28 12:21:30,94716.0,bitcoin,1881498402962.1846,19706415444.249367,0.5937400127413583
284,2,2025-04-28 12:21:31,1804.97,ethereum,218131228311.97656,10616035456.120174,-0.3155191564771029
285,3,2025-04-28 12:21:31,1.0,tether,147293872037.6862,37877348325.396706,0.010473734245586095
286,4,2025-04-28 12:21:32,604.96,binancecoin,88257632593.30545,563808318.5687877,0.7237439386090601
287,9,2025-04-28 12:21:32,0.9999,usd-coin,62121309118.84307,4348267714.611781,-0.004061854286118681
288,1,2025-04-29 12:11:29,94956.0,bitcoin,1886082087184.776,29538004618.032894,0.18792022928923444
289,2,2025-04-29 12:11:29,1833.1,ethereum,221310300061.42075,15853410544.83053,1.4179817918915743
290,3,2025-04-29 12:11:29,1.0,tether,148008138363.31738,31180703627.506653,-0.0054178644654406544
291,4,2025-04-29 12:11:29,606.64,binancecoin,88501526799.64067,685992092.4053131,0.09619352727570217
292,9,2025-04-29 12:11:30,0.9999,usd-coin,61988211246.08215,5835083919.593301,-0.0005101546335995224
293,1,2025-04-30 12:23:12,94913.0,bitcoin,1884773246962.1099,22909375483.464577,-0.016419070606685952
294,2,2025-04-30 12:23:12,1806.17,ethereum,218073165299.7168,11920397282.777563,-1.609501270450543
295,3,2025-04-30 12:23:13,1.0,tether,148441881817.3371,31969772913.12398,-0.0125892801366276
296,4,2025-04-30 12:23:13,601.08,binancecoin,87693365048.51302,761997268.2829365,-0.8257392402337989
297,9,2025-04-30 12:23:14,0.999899,usd-coin,61951183885.31372,6658987171.21836,-4.000607530266686e-05
298,1,2025-05-05 12:03:47,94572.0,bitcoin,1878576787109.1921,19517197543.42138,-0.9651382007149875
299,2,2025-05-05 12:03:47,1824.3,ethereum,220235654381.89404,8433778748.770556,-0.14856066095396905
300,3,2025-05-05 12:03:48,1.0,tether,149360378711.7665,20049164268.644382,-0.003782544692535074
301,4,2025-05-05 12:03:48,593.53,binancecoin,86589430038.39066,591551368.1770703,-0.024382901152760456
302,9,2025-05-05 12:03:49,0.999997,usd-coin,61478751664.46332,4121544377.5039086,0.002997085956958277
303,1,2025-05-06 12:17:33,94145.0,bitcoin,1869799325914.1929,19887284807.63432,-0.30205089014591363
304,2,2025-05-06 12:17:33,1794.59,ethereum,216672102222.1824,9143684370.610714,-1.3267807065577941
305,3,2025-05-06 12:17:34,0.999803,tether,149329571607.80115,36044286346.14722,-0.02448710277008829
306,4,2025-05-06 12:17:34,596.58,binancecoin,87018704288.43825,769470001.7925094,0.6149673754498534
307,9,2025-05-06 12:17:34,0.999999,usd-coin,61752939107.92987,6417088683.576854,0.0036715327434146856
308,1,2025-05-07 12:19:33,96924.0,bitcoin,1925055948886.4084,29535137764.462425,2.8598187972390465
309,2,2025-05-07 12:19:34,1842.87,ethereum,222500174266.8419,14331185408.859806,2.6424580374775757
310,3,2025-05-07 12:19:34,0.999956,tether,149423870621.2846,23974655437.12533,0.013468008013767767
311,4,2025-05-07 12:19:35,605.39,binancecoin,88319123409.85835,790441767.2481664,1.4088667489844993
312,9,2025-05-07 12:19:35,0.999999,usd-coin,60981414808.195015,7331494705.796329,-4.854092688131367e-06
313,1,2025-05-08 12:01:07,99763.0,bitcoin,1981371861610.2688,73510212954.69867,2.896290624148642
314,2,2025-05-08 12:01:07,1939.62,ethereum,234090043840.8623,56195678949.91382,5.192255916009791
315,3,2025-05-08 12:01:08,1.0,tether,149520816209.7053,34538643159.9559,0.013780655036307182
316,4,2025-05-08 12:01:08,616.73,binancecoin,89923365079.55273,906856106.2063528,1.7841516341063097
317,9,2025-05-08 12:01:09,1.0,usd-coin,60901621548.64074,7005271231.787671,0.0002666590406403671
318,1,2025-05-09 12:01:34,102847.0,bitcoin,2042725514393.9058,54322705594.72685,3.0912783364974583
319,2,2025-05-09 12:01:34,2335.59,ethereum,281427780600.9737,53106704191.278145,20.408675052794205
320,3,2025-05-09 12:01:35,0.999989,tether,149732058607.05075,54026472900.361374,-0.01206999504387855
321,4,2025-05-09 12:01:35,631.13,binancecoin,92073218172.22995,1397537535.0464792,2.3350660755572403
322,9,2025-05-09 12:01:36,0.999998,usd-coin,60651529407.365944,18627739710.27628,-0.00013790166588476132
323,1,2025-05-12 12:00:43,104440.0,bitcoin,2074475108795.848,30688681276.350597,0.10097288050008428
324,2,2025-05-12 12:00:44,2551.86,ethereum,308075316601.99524,24139554520.313244,1.457262510255213
325,3,2025-05-12 12:00:44,1.0,tether,149980167477.95166,36143940347.473015,-0.011375928156141744
326,4,2025-05-12 12:00:45,668.53,binancecoin,97535567508.07721,802681532.5007424,1.576132768216196
327,9,2025-05-12 12:00:45,0.999898,usd-coin,60711788587.45121,7872482769.941936,-0.005794459941438954
328,1,2025-05-13 12:41:57,103448.0,bitcoin,2054886524915.274,38768536388.948746,-0.9434955674748094
329,2,2025-05-13 12:41:57,2478.28,ethereum,299415096053.1148,27742999526.5703,-3.1146285073539173
330,3,2025-05-13 12:41:58,1.0,tether,150063810905.2432,90971039511.49222,0.003981786169938553
331,4,2025-05-13 12:41:58,650.4,binancecoin,94968953918.27063,1817163768.659476,-3.598530543681535
332,9,2025-05-13 12:41:59,0.999974,usd-coin,60783683978.04313,14727429842.871113,0.0018879741336129735
333,1,2025-05-14 12:20:45,103580.0,bitcoin,2057630281922.143,32940866878.795277,0.22124546279140167
334,2,2025-05-14 12:20:45,2607.37,ethereum,314888519013.16736,37612012145.122795,5.131975635294948
335,3,2025-05-14 12:20:46,0.99997,tether,150335331734.96912,88287846504.14099,-0.006062815338695583
336,4,2025-05-14 12:20:46,655.57,binancecoin,95620654297.98804,1426861719.7981849,0.6146421747237291
337,9,2025-05-14 12:20:47,0.999996,usd-coin,60655770809.47378,7978586585.073795,-0.00028527308330287014
338,1,2025-05-16 12:11:10,103733.0,bitcoin,2061039187314.883,31188414640.013023,1.9142263770159866
339,2,2025-05-16 12:11:11,2609.87,ethereum,315072843586.67676,25090773386.73681,2.822484147960852
340,3,2025-05-16 12:11:11,1.0,tether,151082935001.02255,70705178876.62465,0.007710477253579111
341,4,2025-05-16 12:11:11,655.12,binancecoin,95573441368.77579,1023406190.0305697,0.9004240500312273
342,9,2025-05-16 12:11:12,0.999852,usd-coin,60596631116.59564,11017316341.702015,-0.0070774524097831455
343,1,2025-05-19 12:30:34,102982.0,bitcoin,2045771393359.318,46716749227.84068,-0.8518603210031556
344,2,2025-05-19 12:30:34,2403.73,ethereum,290060362978.9706,32449051947.346237,-4.134956377365406
345,3,2025-05-19 12:30:35,1.0,tether,151383414222.08472,87950398812.26599,-9.532219736434716e-05
346,4,2025-05-19 12:30:35,639.97,binancecoin,93363804546.19528,1032474128.1840271,-0.8865063601376911
347,9,2025-05-19 12:30:36,0.999861,usd-coin,60631558756.1217,12266112124.859095,0.006091127374047256
348,1,2025-05-20 12:11:07,105332.0,bitcoin,2092634607845.174,36357066703.23246,2.2523740899440656
349,2,2025-05-20 12:11:07,2529.54,ethereum,305343387274.5811,25337233401.69243,5.214778945254958
350,3,2025-05-20 12:11:08,1.0,tether,151611276531.46698,68007952098.71116,0.0004548055531680442
351,4,2025-05-20 12:11:08,647.79,binancecoin,94514822022.9652,744275797.8102038,1.2934260340244899
352,9,2025-05-20 12:11:09,0.999774,usd-coin,60612010496.729515,10939216930.308527,-0.007675573617216016
353,1,2025-05-21 12:10:39,106221.0,bitcoin,2110551805041.3376,36809506118.62371,0.8678815487671623
354,2,2025-05-21 12:10:39,2524.16,ethereum,304712189018.6212,23052340015.519356,-0.1416150740363029
355,3,2025-05-21 12:10:40,1.0,tether,151625598807.23657,60758869459.60689,0.009062270128744672
356,4,2025-05-21 12:10:40,651.02,binancecoin,94975973268.22008,1024252827.9811915,0.49989261736596213
357,9,2025-05-21 12:10:41,0.999789,usd-coin,60508143528.58919,11731148931.597057,0.0017594972416258832
358,1,2025-05-22 11:58:59,110676.0,bitcoin,2198467852966.114,75257491945.84807,4.185629501865064
359,2,2025-05-22 11:59:00,2667.27,ethereum,322106847942.3225,33927941105.84839,5.686080820575901
360,3,2025-05-22 11:59:00,1.0,tether,152405255002.76123,116236212426.71558,-0.023728112858887526
361,4,2025-05-22 11:59:01,685.27,binancecoin,99961961455.93533,1667839502.8562677,5.209097736982489
362,9,2025-05-22 11:59:01,0.999753,usd-coin,61052366132.91252,17362683239.23122,-0.004202762321335038
363,15,2025-05-22 11:59:01,2.44,ripple,142999158034.57288,4350972389.955146,4.04050130957763
364,1,2025-05-23 12:01:26,111253.0,bitcoin,2210137273297.6235,36408645905.720695,0.5119289255059217
365,2,2025-05-23 12:01:26,2683.44,ethereum,323935946475.5477,25084811263.64636,0.5901734117453463
366,3,2025-05-23 12:01:26,0.999835,tether,152466065912.3373,77410887209.87444,-0.019272559243841574
367,4,2025-05-23 12:01:27,685.64,binancecoin,100021125411.49792,893991311.2157553,0.048879533482246794
368,9,2025-05-23 12:01:27,0.999795,usd-coin,61175719057.26307,9442351018.22565,0.00470288049893389
369,1,2025-05-26 12:00:52,109797.0,bitcoin,2182377384273.5398,30358739024.59357,2.5419913430457335
370,2,2025-05-26 12:00:52,2566.14,ethereum,309836687370.4885,13430750757.623426,2.969826162411535
371,3,2025-05-26 12:00:52,1.0,tether,152789162180.88113,39934566470.8209,0.020481790286730056
372,4,2025-05-26 12:00:52,673.54,binancecoin,98261728842.37256,722694109.908648,2.187611856803068
373,9,2025-05-26 12:00:53,0.999717,usd-coin,61671836711.96667,7580592767.790338,-0.00718007817632978
374,1,2025-05-27 12:29:08,109815.0,bitcoin,2181884201394.9275,31149990733.819294,-0.026838885327653644
375,2,2025-05-27 12:29:08,2634.46,ethereum,318066583546.4859,18136566795.826107,2.6188823381505664
376,3,2025-05-27 12:29:09,1.0,tether,152796027677.23825,50826518464.1729,-0.008872483099843415
377,4,2025-05-27 12:29:09,682.02,binancecoin,99498272741.86806,804080621.9670262,1.0825590973723291
378,9,2025-05-27 12:29:11,0.99979,usd-coin,61507842853.45825,5232861022.928647,-2.677316487677836e-05
379,1,2025-05-28 12:08:11,108690.0,bitcoin,2161859682734.409,33021317697.781837,-0.9902751124738655
380,2,2025-05-28 12:08:11,2628.83,ethereum,317678659451.4751,21686610352.576267,-0.24717148462599214
381,3,2025-05-28 12:08:11,1.0,tether,152968719609.37103,57865357945.974304,0.010222721564835507
382,4,2025-05-28 12:08:12,682.91,binancecoin,99638784087.59679,1011950491.7771149,0.04944888779415367
383,9,2025-05-28 12:08:12,0.999796,usd-coin,61337317815.75928,9074268950.30472,3.789060968431529e-05
384,1,2025-05-29 12:01:24,108510.0,bitcoin,2156068343238.3618,32928805323.734222,-0.16730336130107648
385,2,2025-05-29 12:01:24,2731.58,ethereum,329539580520.0964,27350716204.40683,3.879992943713686
386,3,2025-05-29 12:01:24,1.0,tether,152945441362.4282,64953419871.73637,-0.014215468416034646
387,4,2025-05-29 12:01:25,688.79,binancecoin,100496027767.69623,909052744.6991664,0.866285573527039
388,9,2025-05-29 12:01:25,0.999798,usd-coin,61203179392.51691,9859030351.885332,0.003843190314594399
389,1,2025-05-30 12:11:38,105436.0,bitcoin,2095428414699.3674,43308170887.78695,-2.823145581355213
390,2,2025-05-30 12:11:38,2612.09,ethereum,315359234284.01483,23229509742.161514,-4.354358446764345
391,3,2025-05-30 12:11:38,1.0,tether,153124152506.80554,67206416718.73878,0.0005509665637882366
392,4,2025-05-30 12:11:38,669.85,binancecoin,97709384777.4403,1054575122.1152678,-2.520953260850262
393,9,2025-05-30 12:11:39,0.999837,usd-coin,61069763083.582985,11999474753.15729,0.003015927719839829
394,1,2025-06-02 12:31:06,104456.0,bitcoin,2075939552770.0579,20839238526.211517,0.4135866383429468
395,2,2025-06-02 12:31:06,2485.09,ethereum,299986976646.8837,12048719775.995886,-0.3952655599037507
396,3,2025-06-02 12:31:06,1.0,tether,153200714725.93423,35709046938.44911,-0.000694439914122598
397,4,2025-06-02 12:31:07,652.7,binancecoin,95292329321.45189,555663045.8169767,0.2603415408387486
398,9,2025-06-02 12:31:07,0.999763,usd-coin,60915760312.52538,5881877139.589111,-0.0036147940929712238
399,1,2025-06-03 12:30:55,105305.0,bitcoin,2092616029739.565,25977143856.824284,0.8154931190653574
400,2,2025-06-03 12:30:55,2616.77,ethereum,315878190879.8773,16315835874.729483,5.304351165293139
401,3,2025-06-03 12:30:56,1.0,tether,153371849215.7297,23901720578.171875,0.005257707926086531
402,4,2025-06-03 12:30:56,667.51,binancecoin,97389463083.57054,773996222.5296764,2.270753496591031
403,9,2025-06-03 12:30:57,0.999759,usd-coin,61090235861.99427,8797592120.926107,-0.0016290739802422114
404,1,2025-06-04 12:21:01,105910.0,bitcoin,2104794969459.4412,25378158562.464672,0.5842001236279388
405,2,2025-06-04 12:21:01,2645.68,ethereum,319380475160.10046,14538183046.188631,1.1097719612630499
406,3,2025-06-04 12:21:02,1.0,tether,153381053693.52808,43567793412.95095,0.006307162958474955
407,4,2025-06-04 12:21:02,670.66,binancecoin,97843921203.93542,627469507.7696043,0.4538928702637304
408,9,2025-06-04 12:21:02,0.999775,usd-coin,61443996091.02171,7885444156.592522,0.0006168409676925772
409,1,2025-06-05 12:01:43,104890.0,bitcoin,2084638199922.603,24250545188.94849,-0.8660044971821382
410,2,2025-06-05 12:01:43,2608.81,ethereum,314933993412.0997,17105866897.917217,-1.279044863664768
411,3,2025-06-05 12:01:43,1.0,tether,153878040457.8532,32761252244.643036,-0.015094086501278274
412,4,2025-06-05 12:01:44,670.04,binancecoin,97760512865.39331,600279055.4252131,-0.010982445777811073
413,9,2025-06-05 12:01:44,0.999787,usd-coin,61493072812.65467,5187488359.136523,-0.0005479754562909639
414,1,2025-06-06 12:01:12,103676.0,bitcoin,2060388429411.108,44530124545.492584,-1.1581404341987485
415,2,2025-06-06 12:01:13,2472.03,ethereum,298443940085.27496,29491812356.759724,-5.240068640402657
416,3,2025-06-06 12:01:13,1.0,tether,153881423046.18204,75269184148.567,0.0032106019472363033
417,4,2025-06-06 12:01:13,642.26,binancecoin,93721318053.56451,1211831763.3121328,-4.131261704186507
418,9,2025-06-06 12:01:14,0.999798,usd-coin,60991513393.503784,6991246139.009303,0.0004596311657889846
419,1,2025-06-09 12:10:49,106717.0,bitcoin,2121122559763.158,18958061716.31945,1.4647613535003576
420,2,2025-06-09 12:10:50,2513.47,ethereum,303335571418.1007,11317895893.650904,0.5707797599128959
421,3,2025-06-09 12:10:50,1.0,tether,154815368855.4738,35075213884.46504,0.0019378014045795203
422,4,2025-06-09 12:10:50,653.18,binancecoin,95168644418.87692,468146702.9554248,0.8073884937489371
423,9,2025-06-09 12:10:51,0.999802,usd-coin,60923487314.97415,3119143235.733487,0.0006074672242561707
424,1,2025-06-10 12:50:35,109328.0,bitcoin,2173181959583.1104,38543435001.47705,1.9863974090636296
425,2,2025-06-10 12:50:36,2687.67,ethereum,324304757296.97314,26564937535.684624,6.05996209975469
426,3,2025-06-10 12:50:36,1.0,tether,155224265030.5207,43205696208.47142,-0.01145354837157648
427,4,2025-06-10 12:50:36,659.86,binancecoin,96279516993.79277,537821090.1822492,0.7611491726904783
428,9,2025-06-10 12:50:36,0.999802,usd-coin,60960791784.979164,10320813419.705917,0.003876542237108218
429,1,2025-06-11 12:00:26,109249.0,bitcoin,2171657207439.2444,32504995042.880047,-0.22592118228003005
430,2,2025-06-11 12:00:26,2760.0,ethereum,333256598340.777,34510111483.43985,2.5465509318724004
431,3,2025-06-11 12:00:26,0.999996,tether,155179670360.4816,33899124329.470776,-0.0218588429934268
432,4,2025-06-11 12:00:27,670.87,binancecoin,97872551923.62108,944233384.379321,1.4302902482490774
433,9,2025-06-11 12:00:27,0.9998,usd-coin,60939401496.38024,8204529153.11278,0.004760768573920195
434,1,2025-06-12 12:00:26,107519.0,bitcoin,2138211533707.6753,34104540814.770424,-1.5844285444518431
435,2,2025-06-12 12:00:27,2753.5,ethereum,332584226595.3768,30307411850.578102,-0.23026817432670862
436,3,2025-06-12 12:00:27,1.0,tether,155193090654.35004,35736345487.295334,0.0034662304532314236
437,4,2025-06-12 12:00:28,668.5,binancecoin,97537401094.91998,887147876.6373036,-0.35069942484743255
438,9,2025-06-12 12:00:28,0.9998,usd-coin,61205461243.78605,5006708411.431843,0.0006042081054326222
439,1,2025-06-13 12:08:14,104732.0,bitcoin,2083332270926.7332,52181188299.415436,-2.525695080064264
440,2,2025-06-13 12:08:14,2515.31,ethereum,303868609577.7174,41114554202.57869,-8.548165021756732
441,3,2025-06-13 12:08:15,1.0,tether,155246719730.75494,62204553961.05582,0.0310753293530946
442,4,2025-06-13 12:08:15,653.8,binancecoin,95498183127.58125,1207468315.2011669,-2.1273265190018558
443,9,2025-06-13 12:08:16,0.999785,usd-coin,61047317082.52751,8027994325.649425,0.0012746872412733928
444,1,2025-06-16 12:05:41,106957.0,bitcoin,2125684849223.2527,22549593480.912575,1.8839095243139874
445,2,2025-06-16 12:05:41,2622.66,ethereum,316458338057.1543,16943967283.242107,4.3479607888735465
446,3,2025-06-16 12:05:41,0.999982,tether,155482985705.38705,21650188069.18821,-0.023189714965092006
447,4,2025-06-16 12:05:42,655.65,binancecoin,95644317205.17343,560264843.4050156,1.4073834022324003
448,9,2025-06-16 12:05:42,0.999791,usd-coin,61562127795.588005,7947703063.167825,0.00894253481631335
449,1,2025-06-18 12:01:51,104716.0,bitcoin,2081720140315.9954,30323805753.967415,-1.406648533375942
450,2,2025-06-18 12:01:52,2525.92,ethereum,304869594119.0694,20213201114.00398,-1.6022782428851374
451,3,2025-06-18 12:01:52,1.0,tether,155573643880.5345,47484127639.88163,-0.006318235166789876
452,4,2025-06-18 12:01:53,648.52,binancecoin,94630642447.2185,573749415.1965333,-1.386303082254292
453,9,2025-06-18 12:01:53,0.999799,usd-coin,61491976522.42388,5207973611.75115,0.003939595958616378
454,1,2025-06-19 12:10:52,104982.0,bitcoin,2087189520930.4937,29302542058.60851,0.3544864852720879
455,2,2025-06-19 12:10:52,2537.53,ethereum,306391313583.06604,16907978104.804367,0.5873436148826994
456,3,2025-06-19 12:10:52,1.0,tether,155588873017.35608,39636801416.13845,0.01477286835952348
457,4,2025-06-19 12:10:53,644.94,binancecoin,94092641415.6013,771993053.1337764,-0.3683387582471163
458,9,2025-06-19 12:10:53,0.999816,usd-coin,61424294299.499535,8974353960.297476,0.0050960169115051935
459,1,2025-06-20 12:01:46,105978.0,bitcoin,2106682092427.615,21388308608.948654,0.9210483482081514
460,2,2025-06-20 12:01:47,2554.03,ethereum,308208572841.82904,10195829993.40719,0.5755434256365923
461,3,2025-06-20 12:01:47,1.0,tether,155878632952.68668,20164124294.53308,-0.012625219013774256
462,4,2025-06-20 12:01:48,647.78,binancecoin,94528888165.21657,564757806.7612774,0.38788467701656554
463,9,2025-06-20 12:01:48,0.999845,usd-coin,61231449288.42029,6899830101.106479,0.005098868433235957
